"Kód kraja","Názov kraja","Kód územného obvodu","Názov územného obvodu","Kód okresu","Názov okresu","Kód obce","Názov obce","Počet volebných okrskov","Počet potvrdených okrskových zápisníc","Podiel potvrdených okrskových zápisníc v %","Počet zapísaných voličov","Počet zúčastnených voličov","Účasť voličov v %","Počet odovzdaných obálok","Podiel odovzdaných obálok v %","Počet platných hlasov pre všetkých kandidátov","Podiel platných hlasov pre všetkých kandidátov v %"
2,"Trnavský kraj",202,"Galanta",202,"Galanta",504149,"Veľký Grob",1,1,100.00,1149,737,64.14,736,99.86,731,99.18
2,"Trnavský kraj",202,"Galanta",202,"Galanta",504157,"Vinohrady nad Váhom",1,1,100.00,1371,874,63.74,874,100.00,860,98.39
2,"Trnavský kraj",202,"Galanta",202,"Galanta",504173,"Vozokany",1,1,100.00,932,384,41.20,384,100.00,370,96.35
2,"Trnavský kraj",202,"Galanta",202,"Galanta",504181,"Zemianske Sady",1,1,100.00,658,442,67.17,442,100.00,440,99.54
2,"Trnavský kraj",203,"Piešťany",204,"Piešťany",581399,"Banka",2,2,100.00,1877,1250,66.59,1250,100.00,1235,98.80
2,"Trnavský kraj",203,"Piešťany",204,"Piešťany",558354,"Bašovce",1,1,100.00,278,203,73.02,203,100.00,202,99.50
2,"Trnavský kraj",203,"Piešťany",204,"Piešťany",506834,"Borovce",1,1,100.00,966,631,65.32,631,100.00,626,99.20
2,"Trnavský kraj",203,"Piešťany",204,"Piešťany",506982,"Dolný Lopašov",1,1,100.00,790,514,65.06,514,100.00,511,99.41
2,"Trnavský kraj",203,"Piešťany",204,"Piešťany",506991,"Drahovce",2,2,100.00,2162,1362,62.99,1362,100.00,1345,98.75
2,"Trnavský kraj",203,"Piešťany",204,"Piešťany",507008,"Dubovany",1,1,100.00,849,582,68.55,582,100.00,574,98.62
2,"Trnavský kraj",203,"Piešťany",204,"Piešťany",558338,"Ducové",1,1,100.00,368,245,66.57,245,100.00,243,99.18
2,"Trnavský kraj",203,"Piešťany",204,"Piešťany",556581,"Hubina",1,1,100.00,445,305,68.53,305,100.00,302,99.01
2,"Trnavský kraj",203,"Piešťany",204,"Piešťany",507121,"Chtelnica",2,2,100.00,2106,1536,72.93,1534,99.86,1528,99.47
2,"Trnavský kraj",203,"Piešťany",204,"Piešťany",507199,"Kočín - Lančár",2,2,100.00,395,284,71.89,284,100.00,282,99.29
2,"Trnavský kraj",203,"Piešťany",204,"Piešťany",507229,"Krakovany",1,1,100.00,1141,820,71.86,820,100.00,816,99.51
2,"Trnavský kraj",203,"Piešťany",204,"Piešťany",507342,"Moravany nad Váhom",2,2,100.00,2016,1384,68.65,1384,100.00,1377,99.49
2,"Trnavský kraj",203,"Piešťany",204,"Piešťany",507369,"Nižná",1,1,100.00,461,304,65.94,304,100.00,302,99.34
2,"Trnavský kraj",203,"Piešťany",204,"Piešťany",507385,"Ostrov",1,1,100.00,998,668,66.93,668,100.00,660,98.80
2,"Trnavský kraj",203,"Piešťany",204,"Piešťany",507431,"Pečeňady",1,1,100.00,454,314,69.16,314,100.00,313,99.68
2,"Trnavský kraj",203,"Piešťany",204,"Piešťany",507440,"Piešťany",28,28,100.00,22818,15219,66.69,15217,99.98,15112,99.29
2,"Trnavský kraj",203,"Piešťany",204,"Piešťany",507466,"Prašník",1,1,100.00,684,453,66.22,453,100.00,451,99.55
2,"Trnavský kraj",203,"Piešťany",204,"Piešťany",507482,"Rakovice",1,1,100.00,510,364,71.37,364,100.00,364,100.00
2,"Trnavský kraj",203,"Piešťany",204,"Piešťany",507491,"Ratnovce",1,1,100.00,875,526,60.11,526,100.00,523,99.42
2,"Trnavský kraj",203,"Piešťany",204,"Piešťany",507563,"Sokolovce",1,1,100.00,1131,704,62.24,704,100.00,698,99.14
2,"Trnavský kraj",203,"Piešťany",204,"Piešťany",558397,"Šípkové",1,1,100.00,265,179,67.54,179,100.00,178,99.44
2,"Trnavský kraj",203,"Piešťany",204,"Piešťany",556548,"Šterusy",1,1,100.00,378,250,66.13,250,100.00,248,99.20
2,"Trnavský kraj",203,"Piešťany",204,"Piešťany",507679,"Trebatice",1,1,100.00,1088,751,69.02,751,100.00,747,99.46
2,"Trnavský kraj",203,"Piešťany",204,"Piešťany",507709,"Veľké Kostoľany",2,2,100.00,2310,1514,65.54,1514,100.00,1511,99.80
2,"Trnavský kraj",203,"Piešťany",204,"Piešťany",556572,"Veľké Orvište",1,1,100.00,856,556,64.95,556,100.00,556,100.00
2,"Trnavský kraj",203,"Piešťany",204,"Piešťany",507725,"Veselé",1,1,100.00,982,659,67.10,659,100.00,658,99.84
2,"Trnavský kraj",203,"Piešťany",204,"Piešťany",507750,"Vrbové",4,4,100.00,4622,3081,66.65,3075,99.80,3066,99.51
2,"Trnavský kraj",204,"Senica",205,"Senica",504211,"Bílkove Humence",1,1,100.00,203,145,71.42,145,100.00,145,100.00
2,"Trnavský kraj",204,"Senica",205,"Senica",504238,"Borský Mikuláš",3,3,100.00,3367,2063,61.27,2063,100.00,2048,99.27
2,"Trnavský kraj",204,"Senica",205,"Senica",504220,"Borský Svätý Jur",1,1,100.00,1409,853,60.53,852,99.88,847,99.29
2,"Trnavský kraj",204,"Senica",205,"Senica",504297,"Cerová",1,1,100.00,956,689,72.07,689,100.00,682,98.98
2,"Trnavský kraj",204,"Senica",205,"Senica",504319,"Čáry",1,1,100.00,1044,573,54.88,573,100.00,569,99.30
2,"Trnavský kraj",204,"Senica",205,"Senica",504327,"Častkov",1,1,100.00,446,330,73.99,330,100.00,329,99.69
2,"Trnavský kraj",204,"Senica",205,"Senica",504335,"Dojč",1,1,100.00,1117,743,66.51,742,99.86,735,98.92
2,"Trnavský kraj",204,"Senica",205,"Senica",504360,"Hlboké",1,1,100.00,858,544,63.40,543,99.81,541,99.44
2,"Trnavský kraj",204,"Senica",205,"Senica",504386,"Hradište pod Vrátnom",1,1,100.00,563,376,66.78,376,100.00,375,99.73
2,"Trnavský kraj",204,"Senica",205,"Senica",504416,"Jablonica",2,2,100.00,1832,1177,64.24,1177,100.00,1173,99.66
2,"Trnavský kraj",204,"Senica",205,"Senica",504475,"Koválov",1,1,100.00,568,367,64.61,367,100.00,365,99.45
2,"Trnavský kraj",204,"Senica",205,"Senica",504491,"Kuklov",1,1,100.00,618,281,45.46,281,100.00,280,99.64
2,"Trnavský kraj",204,"Senica",205,"Senica",504513,"Kúty",3,3,100.00,5733,4435,77.35,4434,99.97,4412,99.48
2,"Trnavský kraj",204,"Senica",205,"Senica",504521,"Lakšárska Nová Ves",1,1,100.00,944,572,60.59,572,100.00,566,98.95
2,"Trnavský kraj",204,"Senica",205,"Senica",504572,"Moravský Svätý Ján",1,1,100.00,1856,1257,67.72,1257,100.00,1248,99.28
2,"Trnavský kraj",204,"Senica",205,"Senica",504602,"Osuské",1,1,100.00,504,295,58.53,295,100.00,294,99.66
2,"Trnavský kraj",204,"Senica",205,"Senica",504645,"Plavecký Peter",1,1,100.00,514,335,65.17,335,100.00,333,99.40
2,"Trnavský kraj",204,"Senica",205,"Senica",504653,"Podbranč",1,1,100.00,537,392,72.99,392,100.00,389,99.23
2,"Trnavský kraj",204,"Senica",205,"Senica",504700,"Prietrž",1,1,100.00,631,444,70.36,444,100.00,442,99.54
2,"Trnavský kraj",204,"Senica",205,"Senica",504726,"Prievaly",1,1,100.00,795,553,69.55,553,100.00,553,100.00
2,"Trnavský kraj",204,"Senica",205,"Senica",556122,"Rohov",1,1,100.00,328,187,57.01,187,100.00,186,99.46
2,"Trnavský kraj",204,"Senica",205,"Senica",504777,"Rovensko",1,1,100.00,368,289,78.53,289,100.00,289,100.00
2,"Trnavský kraj",204,"Senica",205,"Senica",556131,"Rybky",1,1,100.00,354,239,67.51,239,100.00,237,99.16
2,"Trnavský kraj",204,"Senica",205,"Senica",556114,"Sekule",1,1,100.00,1559,1067,68.44,1064,99.71,1058,99.15
2,"Trnavský kraj",204,"Senica",205,"Senica",504203,"Senica",16,16,100.00,15960,9787,61.32,9786,99.98,9731,99.42
2,"Trnavský kraj",204,"Senica",205,"Senica",504823,"Smolinské",1,1,100.00,777,510,65.63,510,100.00,506,99.21
2,"Trnavský kraj",204,"Senica",205,"Senica",504831,"Smrdáky",1,1,100.00,530,394,74.33,394,100.00,393,99.74
2,"Trnavský kraj",204,"Senica",205,"Senica",504840,"Sobotište",1,1,100.00,1261,903,71.60,899,99.55,898,99.44
2,"Trnavský kraj",204,"Senica",205,"Senica",504882,"Šajdíkove Humence",1,1,100.00,944,595,63.02,595,100.00,590,99.15
2,"Trnavský kraj",204,"Senica",205,"Senica",504891,"Šaštín - Stráže",3,3,100.00,4143,2331,56.26,2329,99.91,2293,98.36
2,"Trnavský kraj",204,"Senica",205,"Senica",504904,"Štefanov",1,1,100.00,1299,778,59.89,778,100.00,775,99.61
2,"Trnavský kraj",204,"Senica",206,"Skalica",504271,"Brodské",2,2,100.00,1923,1351,70.25,1351,100.00,1348,99.77
2,"Trnavský kraj",204,"Senica",206,"Skalica",504343,"Dubovce",1,1,100.00,503,337,66.99,337,100.00,334,99.10
2,"Trnavský kraj",204,"Senica",206,"Skalica",504351,"Gbely",4,4,100.00,4097,2437,59.48,2437,100.00,2413,99.01
2,"Trnavský kraj",204,"Senica",206,"Skalica",504378,"Holíč",8,8,100.00,9325,5815,62.35,5815,100.00,5778,99.36
2,"Trnavský kraj",204,"Senica",206,"Skalica",504394,"Chropov",1,1,100.00,310,212,68.38,212,100.00,211,99.52
2,"Trnavský kraj",204,"Senica",206,"Skalica",504432,"Kátov",1,1,100.00,500,342,68.40,342,100.00,339,99.12
2,"Trnavský kraj",204,"Senica",206,"Skalica",504459,"Kopčany",2,2,100.00,2029,1194,58.84,1194,100.00,1163,97.40
2,"Trnavský kraj",204,"Senica",206,"Skalica",504483,"Koválovec",1,1,100.00,133,88,66.16,88,100.00,88,100.00
2,"Trnavský kraj",204,"Senica",206,"Skalica",504530,"Letničie",1,1,100.00,400,282,70.50,282,100.00,281,99.64
2,"Trnavský kraj",204,"Senica",206,"Skalica",504548,"Lopašov",1,1,100.00,251,206,82.07,206,100.00,205,99.51
2,"Trnavský kraj",204,"Senica",206,"Skalica",504564,"Mokrý Háj",1,1,100.00,553,366,66.18,366,100.00,364,99.45
2,"Trnavský kraj",204,"Senica",206,"Skalica",504599,"Oreské",1,1,100.00,297,220,74.07,220,100.00,218,99.09
2,"Trnavský kraj",204,"Senica",206,"Skalica",504611,"Petrova Ves",1,1,100.00,855,574,67.13,574,100.00,571,99.47
2,"Trnavský kraj",204,"Senica",206,"Skalica",504670,"Popudinské Močidľany",1,1,100.00,769,477,62.02,477,100.00,472,98.95
2,"Trnavský kraj",204,"Senica",206,"Skalica",504718,"Prietržka",1,1,100.00,456,305,66.88,305,100.00,299,98.03
2,"Trnavský kraj",204,"Senica",206,"Skalica",504734,"Radimov",1,1,100.00,414,286,69.08,285,99.65,285,99.65
2,"Trnavský kraj",204,"Senica",206,"Skalica",504742,"Radošovce",2,2,100.00,1422,1046,73.55,1046,100.00,1032,98.66
2,"Trnavský kraj",204,"Senica",206,"Skalica",504815,"Skalica",11,11,100.00,12941,8178,63.19,8177,99.98,8123,99.32
2,"Trnavský kraj",204,"Senica",206,"Skalica",504912,"Trnovec",1,1,100.00,241,171,70.95,171,100.00,170,99.41
2,"Trnavský kraj",204,"Senica",206,"Skalica",504939,"Unín",1,1,100.00,996,679,68.17,679,100.00,670,98.67
2,"Trnavský kraj",204,"Senica",206,"Skalica",504963,"Vrádište",1,1,100.00,649,441,67.95,441,100.00,441,100.00
2,"Trnavský kraj",205,"Trnava",203,"Hlohovec",506800,"Bojničky",1,1,100.00,1171,777,66.35,777,100.00,775,99.74
2,"Trnavský kraj",205,"Trnava",203,"Hlohovec",506885,"Červeník",1,1,100.00,1350,955,70.74,955,100.00,951,99.58
2,"Trnavský kraj",205,"Trnava",203,"Hlohovec",506958,"Dolné Otrokovce",1,1,100.00,314,215,68.47,215,100.00,213,99.06
2,"Trnavský kraj",205,"Trnava",203,"Hlohovec",506966,"Dolné Trhovište",1,1,100.00,486,345,70.98,345,100.00,344,99.71
2,"Trnavský kraj",205,"Trnava",203,"Hlohovec",556521,"Dolné Zelenice",1,1,100.00,496,370,74.59,370,100.00,369,99.72
2,"Trnavský kraj",205,"Trnava",203,"Hlohovec",507024,"Dvorníky",1,1,100.00,1619,963,59.48,963,100.00,955,99.16
2,"Trnavský kraj",205,"Trnava",203,"Hlohovec",507032,"Hlohovec",18,18,100.00,16454,10761,65.40,10760,99.99,10664,99.09
2,"Trnavský kraj",205,"Trnava",203,"Hlohovec",507075,"Horné Otrokovce",1,1,100.00,741,517,69.77,516,99.80,508,98.25
2,"Trnavský kraj",205,"Trnava",203,"Hlohovec",556602,"Horné Trhovište",1,1,100.00,503,365,72.56,365,100.00,365,100.00
2,"Trnavský kraj",205,"Trnava",203,"Hlohovec",556530,"Horné Zelenice",1,1,100.00,562,368,65.48,368,100.00,367,99.72
2,"Trnavský kraj",205,"Trnava",203,"Hlohovec",507130,"Jalšové",1,1,100.00,411,264,64.23,264,100.00,261,98.86
2,"Trnavský kraj",205,"Trnava",203,"Hlohovec",507172,"Kľačany",1,1,100.00,908,622,68.50,622,100.00,620,99.67
2,"Trnavský kraj",205,"Trnava",203,"Hlohovec",507202,"Koplotovce",1,1,100.00,631,450,71.31,450,100.00,448,99.55
2,"Trnavský kraj",205,"Trnava",203,"Hlohovec",507253,"Leopoldov",4,4,100.00,3495,2435,69.67,2433,99.91,2419,99.34
2,"Trnavský kraj",205,"Trnava",203,"Hlohovec",507288,"Madunice",2,2,100.00,1865,1271,68.15,1271,100.00,1258,98.97
2,"Trnavský kraj",205,"Trnava",203,"Hlohovec",507326,"Merašice",1,1,100.00,361,228,63.15,228,100.00,226,99.12
2,"Trnavský kraj",205,"Trnava",203,"Hlohovec",507415,"Pastuchov",1,1,100.00,727,437,60.11,437,100.00,434,99.31
2,"Trnavský kraj",205,"Trnava",203,"Hlohovec",518620,"Ratkovce",1,1,100.00,286,211,73.77,211,100.00,210,99.52
2,"Trnavský kraj",205,"Trnava",203,"Hlohovec",507521,"Sasinkovo",1,1,100.00,682,454,66.56,454,100.00,453,99.77
2,"Trnavský kraj",205,"Trnava",203,"Hlohovec",507539,"Siladice",1,1,100.00,567,371,65.43,371,100.00,368,99.19
2,"Trnavský kraj",205,"Trnava",203,"Hlohovec",556611,"Tekolďany",1,1,100.00,110,73,66.36,73,100.00,73,100.00
2,"Trnavský kraj",205,"Trnava",203,"Hlohovec",556645,"Tepličky",1,1,100.00,273,193,70.69,193,100.00,191,98.96
2,"Trnavský kraj",205,"Trnava",203,"Hlohovec",507661,"Trakovice",1,1,100.00,1225,892,72.81,892,100.00,888,99.55
2,"Trnavský kraj",205,"Trnava",203,"Hlohovec",507792,"Žlkovce",1,1,100.00,530,352,66.41,352,100.00,351,99.71
2,"Trnavský kraj",205,"Trnava",207,"Trnava",580473,"Biely Kostol",2,2,100.00,1980,1404,70.90,1404,100.00,1398,99.57
2,"Trnavský kraj",205,"Trnava",207,"Trnava",506788,"Bíňovce",1,1,100.00,524,379,72.32,379,100.00,371,97.88
2,"Trnavský kraj",205,"Trnava",207,"Trnava",506796,"Bohdanovce nad Trnavou",1,1,100.00,1205,851,70.62,851,100.00,849,99.76
2,"Trnavský kraj",205,"Trnava",207,"Trnava",506818,"Boleráz",2,2,100.00,1952,1342,68.75,1342,100.00,1336,99.55
2,"Trnavský kraj",205,"Trnava",207,"Trnava",506826,"Borová",1,1,100.00,368,263,71.46,263,100.00,262,99.61
2,"Trnavský kraj",205,"Trnava",207,"Trnava",506842,"Brestovany",2,2,100.00,2022,1353,66.91,1353,100.00,1341,99.11
2,"Trnavský kraj",205,"Trnava",207,"Trnava",506851,"Bučany",2,2,100.00,1966,1338,68.05,1338,100.00,1332,99.55
2,"Trnavský kraj",205,"Trnava",207,"Trnava",506869,"Buková",1,1,100.00,634,451,71.13,451,100.00,444,98.44
2,"Trnavský kraj",205,"Trnava",207,"Trnava",506877,"Cífer",5,5,100.00,3864,2805,72.59,2801,99.85,2787,99.35
2,"Trnavský kraj",205,"Trnava",207,"Trnava",506893,"Dechtice",1,1,100.00,1418,1101,77.64,1098,99.72,1087,98.72
2,"Trnavský kraj",205,"Trnava",207,"Trnava",556599,"Dlhá",1,1,100.00,360,249,69.16,249,100.00,246,98.79
2,"Trnavský kraj",205,"Trnava",207,"Trnava",506915,"Dobrá Voda",1,1,100.00,686,505,73.61,505,100.00,503,99.60
2,"Trnavský kraj",205,"Trnava",207,"Trnava",506923,"Dolná Krupá",2,2,100.00,2068,1440,69.63,1440,100.00,1433,99.51
2,"Trnavský kraj",205,"Trnava",207,"Trnava",506931,"Dolné Dubové",1,1,100.00,623,430,69.02,430,100.00,428,99.53
2,"Trnavský kraj",205,"Trnava",207,"Trnava",556661,"Dolné Lovčice",1,1,100.00,651,482,74.03,482,100.00,474,98.34
2,"Trnavský kraj",205,"Trnava",207,"Trnava",506940,"Dolné Orešany",1,1,100.00,1133,812,71.66,812,100.00,810,99.75
2,"Trnavský kraj",205,"Trnava",207,"Trnava",507041,"Horná Krupá",1,1,100.00,408,298,73.03,298,100.00,298,100.00
2,"Trnavský kraj",205,"Trnava",207,"Trnava",507059,"Horné Dubové",1,1,100.00,303,226,74.58,226,100.00,221,97.78
2,"Trnavský kraj",205,"Trnava",207,"Trnava",507067,"Horné Orešany",2,2,100.00,1621,1126,69.46,1126,100.00,1124,99.82
2,"Trnavský kraj",205,"Trnava",207,"Trnava",581020,"Hrnčiarovce nad Parnou",3,3,100.00,2069,1552,75.01,1552,100.00,1547,99.67
2,"Trnavský kraj",205,"Trnava",207,"Trnava",507156,"Jaslovské Bohunice",3,3,100.00,1903,1374,72.20,1373,99.92,1368,99.56
2,"Trnavský kraj",205,"Trnava",207,"Trnava",507164,"Kátlovce",1,1,100.00,949,711,74.92,711,100.00,703,98.87
2,"Trnavský kraj",205,"Trnava",207,"Trnava",507211,"Košolná",1,1,100.00,693,461,66.52,461,100.00,460,99.78
2,"Trnavský kraj",205,"Trnava",207,"Trnava",556483,"Križovany nad Dudváhom",2,2,100.00,1454,1005,69.11,1005,100.00,998,99.30
2,"Trnavský kraj",205,"Trnava",207,"Trnava",556688,"Lošonec",1,1,100.00,513,335,65.30,334,99.70,332,99.10
2,"Trnavský kraj",205,"Trnava",207,"Trnava",507296,"Majcichov",2,2,100.00,1703,1177,69.11,1177,100.00,1170,99.40
2,"Trnavský kraj",205,"Trnava",207,"Trnava",507318,"Malženice",1,1,100.00,1186,845,71.24,845,100.00,842,99.64
2,"Trnavský kraj",205,"Trnava",207,"Trnava",507351,"Naháč",1,1,100.00,363,255,70.24,255,100.00,254,99.60
2,"Trnavský kraj",205,"Trnava",207,"Trnava",556491,"Opoj",1,1,100.00,1017,725,71.28,725,100.00,724,99.86
2,"Trnavský kraj",205,"Trnava",207,"Trnava",556556,"Pavlice",1,1,100.00,445,318,71.46,318,100.00,318,100.00
2,"Trnavský kraj",205,"Trnava",207,"Trnava",556653,"Radošovce",1,1,100.00,299,216,72.24,216,100.00,214,99.07
2,"Trnavský kraj",205,"Trnava",207,"Trnava",507512,"Ružindol",1,1,100.00,1347,998,74.09,997,99.89,996,99.79
2,"Trnavský kraj",205,"Trnava",207,"Trnava",556564,"Slovenská Nová Ves",1,1,100.00,429,291,67.83,291,100.00,290,99.65
2,"Trnavský kraj",205,"Trnava",207,"Trnava",507555,"Smolenice",3,3,100.00,2653,1928,72.67,1928,100.00,1918,99.48
2,"Trnavský kraj",205,"Trnava",207,"Trnava",507571,"Suchá nad Parnou",2,2,100.00,1812,1296,71.52,1295,99.92,1291,99.61
2,"Trnavský kraj",205,"Trnava",207,"Trnava",556670,"Šelpice",1,1,100.00,726,493,67.90,493,100.00,490,99.39
2,"Trnavský kraj",205,"Trnava",207,"Trnava",507601,"Špačince",2,2,100.00,2620,1958,74.73,1957,99.94,1943,99.23
2,"Trnavský kraj",205,"Trnava",207,"Trnava",507636,"Šúrovce",2,2,100.00,1811,1211,66.86,1211,100.00,1209,99.83
2,"Trnavský kraj",205,"Trnava",207,"Trnava",506745,"Trnava",46,46,100.00,51485,34977,67.93,34967,99.97,34777,99.42
2,"Trnavský kraj",205,"Trnava",207,"Trnava",507687,"Trstín",1,1,100.00,1165,769,66.00,769,100.00,765,99.47
2,"Trnavský kraj",205,"Trnava",207,"Trnava",556513,"Vlčkovce",1,1,100.00,1111,795,71.55,795,100.00,793,99.74
2,"Trnavský kraj",205,"Trnava",207,"Trnava",507741,"Voderady",1,1,100.00,1350,960,71.11,959,99.89,946,98.54
2,"Trnavský kraj",205,"Trnava",207,"Trnava",507768,"Zavar",2,2,100.00,1782,1184,66.44,1184,100.00,1181,99.74
2,"Trnavský kraj",205,"Trnava",207,"Trnava",507776,"Zeleneč",2,2,100.00,2198,1531,69.65,1531,100.00,1523,99.47
2,"Trnavský kraj",205,"Trnava",207,"Trnava",581488,"Zvončín",1,1,100.00,818,611,74.69,611,100.00,609,99.67
3,"Trenčiansky kraj",301,"Bánovce nad Bebravou",301,"Bánovce nad Bebravou",542652,"Bánovce nad Bebravou",18,18,100.00,13574,8749,64.45,8749,100.00,8680,99.21
3,"Trenčiansky kraj",301,"Bánovce nad Bebravou",301,"Bánovce nad Bebravou",556793,"Borčany",1,1,100.00,216,134,62.03,134,100.00,133,99.25
3,"Trenčiansky kraj",301,"Bánovce nad Bebravou",301,"Bánovce nad Bebravou",542741,"Brezolupy",1,1,100.00,403,286,70.96,286,100.00,283,98.95
3,"Trenčiansky kraj",301,"Bánovce nad Bebravou",301,"Bánovce nad Bebravou",542776,"Cimenná",1,1,100.00,82,66,80.48,66,100.00,66,100.00
3,"Trenčiansky kraj",301,"Bánovce nad Bebravou",301,"Bánovce nad Bebravou",542806,"Čierna Lehota",1,1,100.00,127,101,79.52,101,100.00,101,100.00
3,"Trenčiansky kraj",301,"Bánovce nad Bebravou",301,"Bánovce nad Bebravou",542822,"Dežerice",1,1,100.00,845,625,73.96,625,100.00,618,98.88
3,"Trenčiansky kraj",301,"Bánovce nad Bebravou",301,"Bánovce nad Bebravou",542849,"Dolné Naštice",1,1,100.00,461,318,68.98,318,100.00,317,99.68
3,"Trenčiansky kraj",301,"Bánovce nad Bebravou",301,"Bánovce nad Bebravou",542857,"Dubnička",1,1,100.00,116,94,81.03,94,100.00,94,100.00
3,"Trenčiansky kraj",301,"Bánovce nad Bebravou",301,"Bánovce nad Bebravou",542873,"Dvorec",1,1,100.00,397,275,69.26,275,100.00,273,99.27
3,"Trenčiansky kraj",301,"Bánovce nad Bebravou",301,"Bánovce nad Bebravou",542890,"Haláčovce",1,1,100.00,267,205,76.77,205,100.00,205,100.00
3,"Trenčiansky kraj",301,"Bánovce nad Bebravou",301,"Bánovce nad Bebravou",542920,"Horné Naštice",1,1,100.00,404,315,77.97,315,100.00,314,99.68
3,"Trenčiansky kraj",301,"Bánovce nad Bebravou",301,"Bánovce nad Bebravou",556408,"Chudá Lehota",1,1,100.00,183,140,76.50,140,100.00,138,98.57
3,"Trenčiansky kraj",301,"Bánovce nad Bebravou",301,"Bánovce nad Bebravou",543080,"Krásna Ves",1,1,100.00,406,292,71.92,292,100.00,292,100.00
3,"Trenčiansky kraj",301,"Bánovce nad Bebravou",301,"Bánovce nad Bebravou",543136,"Kšinná",1,1,100.00,407,318,78.13,318,100.00,316,99.37
3,"Trenčiansky kraj",301,"Bánovce nad Bebravou",301,"Bánovce nad Bebravou",556360,"Libichava",1,1,100.00,123,90,73.17,90,100.00,90,100.00
3,"Trenčiansky kraj",301,"Bánovce nad Bebravou",301,"Bánovce nad Bebravou",505056,"Ľutov",1,1,100.00,148,119,80.40,119,100.00,119,100.00
3,"Trenčiansky kraj",301,"Bánovce nad Bebravou",301,"Bánovce nad Bebravou",505072,"Malá Hradná",1,1,100.00,313,244,77.95,244,100.00,244,100.00
3,"Trenčiansky kraj",301,"Bánovce nad Bebravou",301,"Bánovce nad Bebravou",505102,"Malé Hoste",1,1,100.00,333,220,66.06,219,99.54,218,99.09
3,"Trenčiansky kraj",301,"Bánovce nad Bebravou",301,"Bánovce nad Bebravou",505153,"Miezgovce",1,1,100.00,237,158,66.66,158,100.00,157,99.36
3,"Trenčiansky kraj",301,"Bánovce nad Bebravou",301,"Bánovce nad Bebravou",505200,"Nedašovce",1,1,100.00,351,252,71.79,252,100.00,250,99.20
3,"Trenčiansky kraj",301,"Bánovce nad Bebravou",301,"Bánovce nad Bebravou",505277,"Omastiná",1,1,100.00,52,39,75.00,39,100.00,39,100.00
3,"Trenčiansky kraj",301,"Bánovce nad Bebravou",301,"Bánovce nad Bebravou",556289,"Otrhánky",1,1,100.00,312,232,74.35,232,100.00,231,99.56
3,"Trenčiansky kraj",301,"Bánovce nad Bebravou",301,"Bánovce nad Bebravou",505331,"Pečeňany",1,1,100.00,437,291,66.59,291,100.00,291,100.00
3,"Trenčiansky kraj",301,"Bánovce nad Bebravou",301,"Bánovce nad Bebravou",505358,"Podlužany",1,1,100.00,751,555,73.90,555,100.00,553,99.63
3,"Trenčiansky kraj",301,"Bánovce nad Bebravou",301,"Bánovce nad Bebravou",556742,"Pochabany",1,1,100.00,214,152,71.02,152,100.00,151,99.34
